adam	price	0.500000
stemte	imod	0.128571
stemte	nej	0.042857
stemte	ja	0.042857
stemte	procent	0.042857
stemte	som	0.042857
stikke	af	0.371429
stikke	en	0.171429
stikker	af	0.181818
stillet	op	0.116279
stillet	til	0.104651
stillet	af	0.104651
stillet	en	0.093023
stillet	for	0.081395
stillet	i	0.058140
stillet	sig	0.034884
stillet	et	0.034884
stole	på	0.566667
stole	og	0.133333
stoppes	og	0.375000
stoppet	af	0.179104
stoppet	i	0.104478
stoppet	med	0.074627
stoppet	på	0.059701
stoppet	ved	0.059701
stoppet	den	0.044776
stoppet	de	0.044776
store	dele	0.093645
store	mængder	0.070234
store	problemer	0.041249
store	og	0.026756
store	konsekvenser	0.024526
store	spørgsmål	0.021182
store	byer	0.018952
store	chancer	0.018952
store	forskel	0.014493
store	danske	0.013378
store	internationale	0.012263
store	forventninger	0.011148
store	at	0.010033
store	ord	0.008919
store	ambitioner	0.008919
store	økonomiske	0.008919
store	scene	0.007804
store	skader	0.007804
store	overraskelse	0.007804
store	stjerner	0.007804
store	træk	0.006689
store	betydning	0.006689
store	helt	0.006689
store	områder	0.006689
store	nord	0.006689
store	interesse	0.005574
store	navne	0.005574
store	ændringer	0.005574
store	som	0.005574
store	summer	0.005574
store	pres	0.005574
store	sten	0.005574
store	succes	0.005574
store	muligheder	0.005574
store	men	0.004459
store	beløb	0.004459
store	skærm	0.004459
store	fest	0.004459
store	træer	0.004459
store	huller	0.004459
stormen	på	0.222222
stormen	nora	0.111111
stormen	har	0.083333
straffet	med	0.388889
straffet	for	0.222222
stram	kurs	0.562500
stranden	i	0.177778
stranden	og	0.088889
stranden	er	0.088889
stranden	så	0.066667
strøm	og	0.137931
strøm	i	0.094828
strøm	til	0.094828
strøm	af	0.068966
strøm	der	0.051724
strøm	som	0.043103
strøm	fra	0.043103
strøm	end	0.034483
strøm	er	0.025862
strøm	efter	0.025862
strøm	på	0.025862
strømmen	er	0.166667
strømmen	i	0.116667
strømmen	fra	0.100000
strømmen	tilbage	0.100000
studerende	og	0.090909
studerende	på	0.069930
studerende	fra	0.062937
studerende	i	0.055944
studerende	til	0.055944
studerende	har	0.034965
studerende	at	0.034965
studerende	der	0.020979
studerende	som	0.020979
studerende	kan	0.020979
stukket	med	0.222222
stukket	i	0.206349
stukket	ned	0.142857
stukket	en	0.079365
stukket	af	0.079365
stukket	flere	0.047619
stund	har	0.148936
stund	er	0.127660
stund	ikke	0.085106
stund	at	0.063830
stykke	tid	0.307692
stykke	af	0.062937
stykke	op	0.055944
stykke	vej	0.048951
stykke	over	0.041958
stykke	under	0.034965
stykke	arbejde	0.034965
stykke	papir	0.027972
stykke	stof	0.020979
stykke	dansk	0.020979
stykke	fra	0.020979
stykke	ind	0.020979
styrer	det	0.333333
stående	i	0.250000
stående	på	0.178571
stærk	og	0.128571
stærk	som	0.042857
stærk	vind	0.042857
stærk	storm	0.042857
stærk	stemme	0.042857
stærkeste	kort	0.250000
største	og	0.052469
største	i	0.046296
største	af	0.043210
største	byer	0.040123
største	danske	0.033951
største	by	0.033951
største	parti	0.033951
største	scene	0.021605
største	problem	0.021605
største	fald	0.018519
største	banker	0.018519
største	udfordring	0.018519
største	del	0.015432
største	chance	0.015432
største	stjerner	0.015432
største	kamp	0.012346
største	navne	0.012346
største	it	0.012346
største	chancer	0.009259
største	på	0.009259
største	bekymring	0.009259
største	favorit	0.009259
største	investering	0.009259
største	interesse	0.009259
største	ønske	0.009259
største	nogensinde	0.009259
største	virksomhed	0.009259
største	med	0.009259
største	titel	0.009259
største	tv	0.009259
succes	i	0.198276
succes	med	0.163793
succes	er	0.051724
succes	og	0.034483
succes	ved	0.034483
succes	for	0.034483
succes	siger	0.034483
succes	på	0.025862
succes	ikke	0.025862
succes	at	0.025862
succes	som	0.025862
succes	har	0.025862
sult	og	0.363636
sundt	og	0.312500
sundt	for	0.250000
super	g	0.142857
super	ærgerligt	0.107143
suspenderet	fra	0.333333
svar	på	0.423645
svar	fra	0.123153
svar	til	0.113300
svar	er	0.024631
svar	i	0.019704
svar	at	0.014778
svar	men	0.014778
svar	om	0.014778
svar	ved	0.014778
svar	som	0.014778
svar	og	0.014778
sverige	og	0.263158
sverige	i	0.066986
sverige	er	0.062201
sverige	har	0.047847
sverige	hvor	0.043062
sverige	med	0.023923
sverige	for	0.019139
sverige	men	0.019139
sverige	skal	0.019139
sverige	der	0.019139
sverige	at	0.014354
sverige	på	0.014354
sverige	som	0.014354
sverige	kommer	0.014354
sygdommen	i	0.105263
sygdommen	og	0.105263
sygdommen	kan	0.105263
sygdommen	har	0.078947
syge	og	0.196970
syge	med	0.106061
syge	siger	0.075758
syge	mennesker	0.045455
syge	eller	0.045455
syge	patienter	0.045455
syge	i	0.045455
sympati	for	0.333333
sympati	med	0.333333
syn	på	0.568627
syn	der	0.098039
syn	for	0.078431
synes	at	0.202840
synes	det	0.184584
synes	jeg	0.178499
synes	ikke	0.048682
synes	vi	0.038540
synes	du	0.026369
synes	er	0.024341
synes	hun	0.018256
synes	han	0.016227
synes	der	0.016227
synes	de	0.014199
synes	også	0.014199
synes	den	0.012170
synes	jo	0.012170
synes	faktisk	0.010142
synes	man	0.008114
synes	om	0.008114
synes	i	0.008114
synes	nu	0.008114
synes	selv	0.006085
synes	dog	0.006085
synes	som	0.006085
synes	virkelig	0.006085
synes	bare	0.006085
synet	af	0.545455
synger	med	0.173913
synger	på	0.130435
så	er	0.090047
så	det	0.053794
så	meget	0.042749
så	mange	0.033394
så	kan	0.031705
så	har	0.028326
så	vi	0.027417
så	de	0.024428
så	skal	0.021310
så	jeg	0.020140
så	der	0.018061
så	var	0.014943
så	vil	0.014163
så	godt	0.012344
så	længe	0.012344
så	man	0.011435
så	bliver	0.011175
så	den	0.010785
så	må	0.010785
så	stor	0.008186
så	han	0.008186
så	ikke	0.007536
så	langt	0.007277
så	at	0.007147
så	i	0.007017
så	hurtigt	0.007017
så	kunne	0.006237
så	vidt	0.005847
så	kommer	0.005847
så	en	0.005198
så	hvis	0.005198
så	ud	0.005068
så	får	0.005068
så	blev	0.004938
så	ville	0.004808
så	snart	0.004548
så	også	0.004418
så	nu	0.004418
så	hun	0.004418
så	du	0.004158
sælge	sine	0.062500
sælge	deres	0.062500
sælge	ud	0.046875
sælger	til	0.051724
sælger	i	0.051724
sænke	temperaturen	0.263158
sænke	skatten	0.210526
særlig	meget	0.051724
særlig	grad	0.045977
særlig	grov	0.045977
særlig	godt	0.045977
særlig	kriminalitet	0.040230
særlig	plads	0.034483
særlig	grund	0.028736
særlig	dag	0.022989
særlig	risiko	0.022989
særlig	høj	0.017241
særlig	betydning	0.017241
særlig	interesse	0.017241
særlig	type	0.017241
særlig	mange	0.017241
særlig	årsag	0.017241
sø	og	0.275862
sø	i	0.137931
sø	syd	0.103448
søde	sager	0.217391
søde	og	0.217391
søger	om	0.107843
søger	ind	0.078431
søger	mod	0.058824
søger	at	0.049020
søger	en	0.049020
søger	efter	0.049020
søger	hjælp	0.039216
søger	vi	0.029412
søger	vidner	0.029412
søren	gade	0.762712
sørge	for	0.962963
sørgede	for	0.805556
tab	af	0.216667
tab	og	0.150000
tab	på	0.133333
tab	i	0.083333
tab	for	0.083333
tab	til	0.050000
taber	penge	0.081081
taber	til	0.081081
taber	vi	0.081081
tag	over	0.120690
tag	i	0.086207
tag	den	0.051724
tag	ikke	0.051724
tag	som	0.051724
tag	med	0.051724
tages	i	0.152941
tages	fra	0.082353
tages	med	0.082353
tages	alvorligt	0.070588
tages	hensyn	0.058824
tages	en	0.058824
tages	stilling	0.047059
tages	på	0.035294
tages	hånd	0.035294
tak	til	0.436893
tak	for	0.349515
tak	fordi	0.048544
takker	for	0.210526
takker	af	0.157895
tale	om	0.675505
tale	med	0.071970
tale	til	0.031566
tale	i	0.025253
tale	og	0.017677
tale	på	0.015152
tale	for	0.012626
tale	at	0.012626
tale	ved	0.011364
tale	hvor	0.008838
tale	er	0.007576
tale	sammen	0.006313
tale	mere	0.005051
tale	som	0.005051
tale	der	0.003788
tale	de	0.003788
tale	blev	0.003788
tale	åbent	0.003788
tale	fra	0.003788
taler	om	0.233051
taler	med	0.135593
taler	for	0.059322
taler	og	0.050847
taler	sammen	0.025424
taler	i	0.025424
taler	deres	0.021186
taler	han	0.021186
taler	man	0.021186
taler	vi	0.021186
taler	ikke	0.021186
taler	til	0.016949
taler	fra	0.016949
taler	imod	0.012712
tales	om	0.272727
talte	om	0.196262
talte	med	0.168224
talte	i	0.074766
talte	til	0.065421
talte	han	0.037383
talte	vi	0.028037
talte	også	0.028037
teater	i	0.135135
teater	og	0.108108
tegner	til	0.283019
tegner	sig	0.226415
tegner	det	0.075472
tegner	et	0.075472
tegner	der	0.056604
tegninger	og	0.272727
teknik	og	0.688525
teknik	miljø	0.065574
teksten	til	0.187500
telefoner	og	0.333333
tennis	er	0.142857
texas	hvor	0.176471
texas	er	0.176471
thomas	frank	0.229508
thomas	bjørn	0.114754
thomas	jensen	0.098361
thomas	og	0.065574
thomas	anderson	0.049180
ti	år	0.250804
ti	minutter	0.122186
ti	procent	0.051447
ti	gange	0.045016
ti	personer	0.032154
ti	kampe	0.025723
ti	point	0.022508
ti	meter	0.019293
ti	millioner	0.019293
ti	af	0.019293
ti	dage	0.016077
ti	minutters	0.012862
ti	sekunder	0.012862
ti	kilometer	0.012862
ti	er	0.009646
ti	mennesker	0.009646
ti	mest	0.009646
ti	andre	0.009646
ti	mål	0.009646
ti	i	0.009646
ti	milliarder	0.009646
tid	til	0.118740
tid	på	0.073506
tid	og	0.064620
tid	i	0.044426
tid	efter	0.040388
tid	hvor	0.039580
tid	før	0.037157
tid	har	0.035541
tid	at	0.034733
tid	som	0.032310
tid	siden	0.026656
tid	med	0.025040
tid	er	0.025040
tid	siger	0.021809
tid	for	0.014540
tid	vil	0.014540
tid	men	0.010501
tid	end	0.010501
tid	da	0.009693
tid	inden	0.009693
tid	blev	0.008885
tid	fra	0.008078
tid	det	0.008078
tid	der	0.007270
tid	været	0.006462
tid	var	0.006462
tid	af	0.006462
tid	skal	0.006462
tid	de	0.006462
tid	eller	0.005654
tid	hvis	0.005654
tid	endnu	0.005654
tid	sammen	0.005654
tid	hos	0.004847
tid	om	0.004039
tid	senere	0.004039
tid	mens	0.004039
tid	sagde	0.004039
tid	sidste	0.004039
tid	kunne	0.004039
tie	om	0.333333
tie	stille	0.333333
til	at	0.327950
til	en	0.048268
til	den	0.032301
til	det	0.025896
til	de	0.023425
til	et	0.021046
til	tv	0.014549
til	i	0.011163
til	gengæld	0.010203
til	danmark	0.009516
til	og	0.009471
til	stede	0.007183
til	dem	0.005261
til	for	0.004987
til	sin	0.004895
til	skade	0.004850
til	sidst	0.004850
til	deres	0.004484
til	politiet	0.004209
til	alle	0.004163
til	flere	0.003523
til	procent	0.003294
til	salg	0.003248
til	næste	0.003157
til	søndag	0.003111
til	rusland	0.003111
til	to	0.002974
til	kroner	0.002928
til	med	0.002837
til	vores	0.002791
til	rådighed	0.002654
til	hvordan	0.002654
til	andre	0.002608
til	noget	0.002608
til	sit	0.002425
til	lørdag	0.002425
til	os	0.002425
til	mere	0.002333
til	morgen	0.002333
til	på	0.002288
tillade	sig	0.321429
tillade	at	0.214286
tillade	os	0.107143
tilpasse	sig	0.473684
tiltale	mod	0.470588
tiltale	for	0.117647
tiltale	og	0.088235
tiltrækker	mange	0.266667
times	spil	0.152174
times	tid	0.130435
times	er	0.086957
times	har	0.065217
timing	og	0.600000
tingene	på	0.091743
tingene	i	0.082569
tingene	er	0.055046
tingene	siger	0.045872
tingene	som	0.036697
tingene	til	0.036697
tingene	skal	0.036697
tingene	anderledes	0.027523
tingene	og	0.027523
tisse	i	0.600000
tjenester	som	0.166667
tjenester	og	0.166667
tjenester	der	0.125000
tomme	og	0.181818
tommy	hansen	0.300000
tradition	for	0.216216
tradition	at	0.162162
tradition	der	0.135135
tradition	i	0.081081
tragisk	ulykke	0.318182
tragisk	vis	0.136364
tredje	gang	0.154150
tredje	runde	0.071146
tredje	periode	0.067194
tredje	stik	0.047431
tredje	og	0.047431
tredje	år	0.027668
tredje	verdenskrig	0.027668
tredje	sæt	0.023715
tredje	sæson	0.019763
tredje	dag	0.019763
tredje	klasse	0.015810
tredje	person	0.015810
tredje	af	0.015810
tredje	har	0.015810
tredje	mål	0.015810
tredje	i	0.011858
tredje	uge	0.011858
tredje	mand	0.011858
tredje	barn	0.011858
tredje	generation	0.011858
troede	at	0.222222
troede	på	0.111111
troede	jeg	0.100000
troede	de	0.066667
troede	var	0.066667
troede	ikke	0.066667
troede	det	0.055556
troede	vi	0.033333
troede	han	0.033333
troet	på	0.500000
troet	at	0.444444
truslen	om	0.428571
truslen	fra	0.238095
trussel	mod	0.413043
trussel	om	0.108696
trussel	for	0.086957
trykker	på	0.625000
trykket	i	0.250000
træffe	en	0.204545
træffe	beslutninger	0.113636
træffe	den	0.090909
træffe	beslutningen	0.068182
trængte	familier	0.227273
trængte	ind	0.227273
trængte	til	0.136364
træningen	i	0.260870
tunge	våben	0.142857
turen	til	0.190083
turen	fra	0.123967
turen	går	0.049587
turen	i	0.041322
turen	er	0.033058
turen	rundt	0.033058
turen	over	0.024793
turen	mod	0.024793
turen	nu	0.024793
turen	med	0.024793
turister	og	0.142857
turister	i	0.111111
turister	der	0.111111
turister	til	0.079365
turister	som	0.047619
turister	er	0.047619
tusind	mennesker	0.181818
tusind	tak	0.136364
tusinde	kroner	0.333333
tusinde	mennesker	0.128205
tvang	hende	0.218750
tvang	og	0.125000
tvivler	på	0.500000
tvunget	til	0.753623
tydeligt	at	0.330000
tydeligt	mærke	0.050000
tydeligt	i	0.040000
tydeligt	se	0.030000
tydeligvis	ikke	0.176471
tyder	på	0.690476
tyder	det	0.095238
tyder	også	0.031746
tyder	dog	0.023810
tyder	altså	0.023810
tyder	alt	0.023810
type	af	0.118644
type	som	0.067797
type	der	0.067797
typisk	er	0.086957
typisk	vil	0.065217
typisk	en	0.043478
typisk	i	0.032609
typisk	ikke	0.032609
tælle	til	0.444444
tælle	med	0.333333
tøj	og	0.274510
tøj	på	0.068627
tøj	der	0.049020
tøj	i	0.049020
tøj	til	0.049020
tøj	som	0.029412
tøj	med	0.029412
tøj	ind	0.029412
uanset	om	0.246753
uanset	hvad	0.220779
uanset	hvor	0.136364
uanset	hvordan	0.045455
uanset	hvilken	0.045455
uanset	hvem	0.045455
uanset	hvilket	0.019481
uanset	resultatet	0.019481
udenom	at	0.263158
udfordring	for	0.222222
udfordring	i	0.125000
udfordring	at	0.097222
udfordring	er	0.069444
udfordring	og	0.055556
udfordring	men	0.041667
udgifter	til	0.477612
udgifter	i	0.089552
udgifter	for	0.044776
udgifter	er	0.044776
udgivet	en	0.169492
udgivet	i	0.118644
udgivet	sig	0.084746
udgivet	af	0.050847
udgivet	ny	0.050847
udgivet	et	0.050847
udkig	efter	0.857143
udmattet	af	0.500000
udover	at	0.369748
udover	de	0.092437
udover	det	0.075630
udover	den	0.058824
udover	en	0.042017
udover	deres	0.025210
udover	sine	0.025210
udseende	og	0.222222
udsigt	til	0.740000
udsigt	over	0.080000
udsigt	fra	0.030000
udvikler	sig	0.685185
uenige	om	0.500000
uenige	i	0.200000
uge	siden	0.059006
uge	er	0.052795
uge	i	0.041925
uge	har	0.038820
uge	og	0.037267
uge	blev	0.034161
uge	hvor	0.029503
uge	efter	0.027950
uge	med	0.021739
uge	var	0.021739
uge	kan	0.020186
uge	at	0.020186
uge	af	0.018634
uge	til	0.017081
uge	en	0.015528
uge	men	0.013975
uge	for	0.013975
uge	vil	0.013975
uge	skal	0.010870
uge	før	0.010870
uge	på	0.010870
uge	havde	0.010870
uge	kunne	0.009317
uge	kom	0.009317
uge	da	0.009317
uge	senere	0.009317
uge	gik	0.007764
uge	bliver	0.007764
uge	der	0.007764
uge	valgte	0.006211
uge	fik	0.006211
uge	om	0.006211
uge	den	0.006211
uge	end	0.004658
uge	starter	0.004658
uge	lyder	0.004658
uge	viser	0.004658
uge	som	0.004658
uge	lød	0.004658
uge	så	0.004658
ugen	og	0.059603
ugen	i	0.059603
ugen	er	0.052980
ugen	for	0.039735
ugen	efter	0.039735
ugen	op	0.033113
ugen	med	0.033113
ugen	blev	0.033113
ugen	på	0.026490
ugen	til	0.026490
ugen	så	0.026490
ugen	før	0.019868
ugen	fra	0.019868
ugen	hvor	0.019868
ugen	kunne	0.019868
ugen	vil	0.019868
ukendt	antal	0.207547
ukendt	person	0.094340
ukendt	mand	0.075472
ukendt	men	0.056604
ukendt	beløb	0.056604
ukendt	sted	0.056604
ulovligt	at	0.296875
ulovligt	for	0.093750
ulovligt	fyrværkeri	0.093750
ulovligt	har	0.046875
ulovligt	og	0.046875
ulovligt	i	0.046875
ultimative	krav	0.466667
umulige	at	0.444444
underrettet	om	0.800000
undersøgelsen	er	0.142857
undersøgelsen	at	0.057143
undersøgelsen	skal	0.042857
undersøgelsen	på	0.042857
undersøgelsen	der	0.042857
undersøgelsen	viser	0.042857
undersøgt	for	0.114286
undersøgt	af	0.100000
undersøgt	hvad	0.057143
undersøgt	nærmere	0.057143
undersøgt	hvor	0.057143
undersøgt	og	0.057143
undersøgt	om	0.042857
undersøgt	det	0.042857
undervise	i	0.272727
underviser	i	0.305556
underviser	på	0.194444
undrede	det	0.400000
undskyld	til	0.375000
undskyld	for	0.187500
universitet	og	0.198675
universitet	i	0.112583
universitet	er	0.086093
universitet	har	0.052980
universitet	mener	0.046358
universitet	skal	0.019868
universitet	som	0.019868
universitetet	i	0.185185
uretfærdigt	behandlet	0.300000
usikker	på	0.173913
usikker	verden	0.130435
utrolig	meget	0.193548
utrolig	vigtigt	0.096774
utrolig	vigtig	0.096774
uvidende	om	0.600000
valg	på	0.122530
valg	i	0.106719
valg	og	0.063241
valg	til	0.055336
valg	for	0.039526
valg	af	0.035573
valg	siger	0.035573
valg	som	0.031621
valg	men	0.027668
valg	inden	0.023715
valg	at	0.023715
valg	er	0.023715
valg	end	0.019763
valg	har	0.019763
valg	bliver	0.015810
valg	hvor	0.015810
valg	mellem	0.015810
valg	der	0.015810
valg	var	0.015810
valg	om	0.015810
valg	med	0.011858
valg	når	0.011858
valg	det	0.011858
valg	fik	0.011858
valget	i	0.206897
valget	af	0.078818
valget	er	0.064039
valget	faldt	0.044335
valget	blev	0.039409
valget	på	0.039409
valget	for	0.029557
valget	har	0.029557
valget	og	0.024631
valget	bliver	0.019704
valget	men	0.019704
valget	skal	0.019704
valget	til	0.019704
valget	om	0.019704
valget	var	0.014778
valget	november	0.014778
valget	at	0.014778
valget	vil	0.014778
valget	siger	0.014778
vanskeligt	at	0.525000
vanskeligt	for	0.150000
var	det	0.069996
var	der	0.058944
var	en	0.056215
var	i	0.045027
var	ikke	0.031792
var	på	0.026061
var	den	0.021558
var	blevet	0.021422
var	et	0.020194
var	også	0.018556
var	med	0.017738
var	han	0.013781
var	at	0.013099
var	de	0.010370
var	for	0.010097
var	til	0.009824
var	så	0.009824
var	dog	0.008732
var	ved	0.007914
var	meget	0.007641
var	tale	0.006549
var	blandt	0.006276
var	hun	0.006004
var	jeg	0.006004
var	nemlig	0.005321
var	klar	0.005321
var	kommet	0.005185
var	år	0.005048
var	gået	0.004639
var	da	0.004639
var	noget	0.004639
var	helt	0.004503
var	mødt	0.004366
var	ifølge	0.003820
var	derfor	0.003820
var	tæt	0.003820
var	mere	0.003548
var	her	0.003548
var	nok	0.003548
var	ellers	0.003548
varmen	i	0.178571
varmen	og	0.160714
varmen	til	0.053571
varmen	fra	0.053571
varmen	men	0.053571
vejene	i	0.193548
vejene	og	0.161290
vender	tilbage	0.434783
vender	hjem	0.065217
vender	og	0.065217
vender	vi	0.065217
vender	han	0.065217
vender	den	0.054348
vender	det	0.032609
venner	og	0.287500
venner	med	0.068750
venner	i	0.043750
venner	som	0.037500
venner	der	0.037500
venner	på	0.031250
venner	til	0.025000
venner	har	0.025000
venner	eller	0.025000
venner	havde	0.025000
venner	fra	0.018750
venner	om	0.018750
venter	på	0.217172
venter	en	0.080808
venter	i	0.065657
venter	et	0.065657
venter	der	0.050505
venter	nu	0.030303
venter	også	0.025253
venter	endnu	0.025253
venter	at	0.020202
venter	dem	0.020202
venter	med	0.020202
venter	man	0.015152
venter	stadig	0.015152
venter	vi	0.015152
venter	og	0.015152
venter	to	0.015152
venter	de	0.015152
venter	forude	0.015152
ventet	på	0.230769
ventet	i	0.138462
ventet	at	0.123077
ventet	med	0.061538
ventet	en	0.046154
ventet	rapport	0.046154
vigtigste	er	0.153846
vigtigste	i	0.065934
vigtigste	for	0.065934
vigtigste	at	0.043956
vigtigste	opgave	0.032967
vigtigste	råd	0.032967
vigtigste	steder	0.032967
vigtigste	historier	0.032967
vigtigt	at	0.510638
vigtigt	for	0.191489
vigtigt	med	0.024316
vigtigt	det	0.021277
vigtigt	i	0.015198
vigtigt	skridt	0.015198
vigtigt	vi	0.012158
vigtigt	siger	0.012158
vigtigt	og	0.012158
vigtigt	men	0.009119
vigtigt	som	0.009119
vigtigt	om	0.009119
vigtigt	punkt	0.009119
vigtigt	fordi	0.009119
vigtigt	ikke	0.009119
vigtigt	når	0.009119
vil	være	0.079673
vil	have	0.044529
vil	blive	0.041334
vil	det	0.038139
vil	ikke	0.035543
vil	der	0.026158
vil	gerne	0.025559
vil	vi	0.021166
vil	sige	0.019968
vil	de	0.018570
vil	jeg	0.017372
vil	gøre	0.016374
vil	også	0.015775
vil	kunne	0.015375
vil	man	0.015176
vil	få	0.015176
vil	i	0.013379
vil	tage	0.011981
vil	komme	0.011781
vil	give	0.011382
vil	han	0.010982
vil	du	0.010982
vil	dog	0.010783
vil	gå	0.009984
vil	den	0.009185
vil	fortsætte	0.008387
vil	betyde	0.007188
vil	se	0.006789
vil	bruge	0.006589
vil	nu	0.005791
vil	sætte	0.005192
vil	stige	0.005192
vil	derfor	0.004992
vil	fortsat	0.004992
vil	forsøge	0.004992
vil	ske	0.004992
vil	hun	0.004992
vil	stå	0.004792
vil	en	0.004792
vil	koste	0.004193
vilde	med	0.240000
vilde	natur	0.100000
vilde	fugle	0.080000
vinduerne	på	0.384615
vinter	med	0.160714
vinter	og	0.089286
vinter	er	0.071429
vinter	der	0.053571
vinter	i	0.053571
virkede	det	0.097561
virkede	som	0.097561
virkede	ikke	0.073171
virkede	en	0.073171
virkeligheden	er	0.202128
virkeligheden	ikke	0.063830
virkeligheden	var	0.053191
virkeligheden	i	0.042553
virkeligheden	bare	0.031915
virkeligheden	skulle	0.031915
vis	har	0.060000
vis	i	0.060000
vis	grad	0.050000
vis	form	0.050000
vis	er	0.040000
vis	at	0.030000
vis	men	0.030000
vis	alle	0.030000
vist	sig	0.239496
vist	at	0.197479
vist	ikke	0.046218
vist	på	0.037815
vist	i	0.029412
vist	interesse	0.021008
vist	en	0.016807
vist	frem	0.016807
vist	er	0.016807
vist	for	0.012605
vist	var	0.012605
vist	har	0.012605
vist	tegn	0.012605
vokse	op	0.285714
voksen	og	0.150000
vokser	op	0.159091
vokser	og	0.113636
vokser	i	0.090909
vokset	op	0.313433
vokset	med	0.164179
vokset	til	0.089552
vokset	sig	0.074627
vokset	i	0.059701
vokset	så	0.044776
voldelige	og	0.333333
vor	frue	0.500000
vores	samfund	0.038366
vores	børn	0.022277
vores	egen	0.022277
vores	fælles	0.021040
vores	egne	0.017327
vores	land	0.017327
vores	kunder	0.017327
vores	medarbejdere	0.014851
vores	bedste	0.013614
vores	liv	0.012376
vores	folk	0.011139
vores	it	0.009901
vores	eget	0.009901
vores	opfattelse	0.009901
vores	nye	0.008663
vores	historie	0.008663
vores	arbejde	0.008663
vores	opgave	0.007426
vores	tid	0.007426
vores	forhold	0.006188
vores	venner	0.006188
vores	hold	0.006188
vores	område	0.006188
vores	første	0.006188
vores	del	0.006188
vores	fokus	0.006188
vores	mål	0.004950
vores	side	0.004950
vores	hus	0.004950
vores	unge	0.004950
vores	viden	0.004950
vores	medlemmer	0.004950
vores	økonomi	0.004950
vores	fremtid	0.004950
vores	forældre	0.004950
vores	hjemmeside	0.004950
vores	gæster	0.004950
vores	militære	0.004950
vores	og	0.004950
vores	hjem	0.004950
vrede	og	0.142857
vrede	over	0.102041
vrede	på	0.081633
vrede	i	0.081633
vrede	mod	0.061224
vrede	efter	0.061224
våben	og	0.194969
våben	i	0.157233
våben	til	0.125786
våben	som	0.069182
våben	er	0.050314
våben	der	0.044025
våben	mod	0.037736
våben	fra	0.037736
våben	på	0.018868
våben	så	0.018868
våben	kan	0.018868
våben	for	0.018868
vågnet	op	0.600000
væggen	i	0.173913
væggen	på	0.130435
væggen	ved	0.130435
vælge	at	0.207921
vælge	en	0.089109
vælge	mellem	0.059406
vælge	det	0.059406
vælge	ny	0.039604
vælge	deres	0.039604
vælge	de	0.039604
vælge	imellem	0.039604
vælge	hvor	0.029703
vælge	et	0.029703
vælge	om	0.029703
vælge	den	0.029703
vælge	ham	0.029703
vælger	at	0.528926
vælger	man	0.049587
vælger	det	0.033058
vælger	derfor	0.024793
vælger	nu	0.024793
vælger	flere	0.024793
væltede	træer	0.416667
værdighed	er	0.428571
værre	end	0.250000
værre	og	0.104167
værre	for	0.083333
værre	ud	0.062500
værste	fald	0.324324
værste	tilfælde	0.081081
værste	mareridt	0.054054
værste	konsekvenser	0.040541
værste	er	0.040541
york	times	0.371795
york	city	0.076923
york	har	0.051282
york	var	0.038462
york	og	0.038462
york	i	0.038462
york	post	0.038462
åbenlyst	at	0.266667
åbent	brev	0.133333
åbent	om	0.122222
åbent	for	0.100000
åbent	hus	0.077778
åbent	i	0.066667
åbent	til	0.044444
åbent	hver	0.033333
åbent	hav	0.033333
åbent	at	0.033333
åbnes	for	0.187500
årevis	har	0.270833
årevis	er	0.083333
årevis	været	0.062500
årevis	at	0.062500
årevis	og	0.062500
årsager	til	0.272727
årsager	end	0.090909
årsager	siger	0.072727
årsager	er	0.054545
ældste	børn	0.100000
ældste	og	0.100000
ældste	søn	0.075000
ændrer	sig	0.328767
ændrer	ikke	0.205479
ændrer	dog	0.068493
ændrer	det	0.041096
ændrer	på	0.041096
ændringer	i	0.442857
ændringer	på	0.142857
ændringer	der	0.042857
ændringer	som	0.042857
én	af	0.226457
én	gang	0.096413
én	ting	0.078475
én	dag	0.038117
én	der	0.022422
én	og	0.022422
én	enkelt	0.020179
én	million	0.020179
én	eneste	0.017937
én	procent	0.015695
én	ud	0.013453
én	i	0.013453
én	person	0.013453
én	eller	0.011211
én	vej	0.011211
én	stor	0.008969
én	efter	0.008969
én	for	0.008969
én	milliard	0.008969
én	har	0.008969
én	til	0.008969
én	måned	0.006726
én	time	0.006726
én	mere	0.006726
én	årsag	0.006726
én	pose	0.006726
én	kamp	0.006726
én	som	0.006726
én	på	0.006726
én	lang	0.006726
ødelægge	det	0.192308
ødelægge	den	0.153846
ødelægge	vores	0.115385
ødelægger	det	0.333333
øge	antallet	0.147059
øge	sin	0.117647
øge	vores	0.088235
øge	sikkerheden	0.088235
øge	den	0.088235
øge	risikoen	0.088235
øger	risikoen	0.272727
øje	med	0.542484
øje	på	0.261438
øje	til	0.058824
øje	for	0.039216
øjet	på	0.250000
økonomisk	støtte	0.125000
økonomisk	og	0.066176
økonomisk	kriminalitet	0.058824
økonomisk	krise	0.058824
økonomisk	hjælp	0.051471
økonomisk	trængte	0.029412
økonomisk	gevinst	0.029412
økonomisk	frihed	0.022059
økonomisk	situation	0.022059
økonomiske	politik	0.116071
økonomiske	situation	0.062500
økonomiske	krise	0.062500
økonomiske	konsekvenser	0.053571
økonomiske	og	0.044643
økonomiske	midler	0.044643
økonomiske	problemer	0.044643
økonomiske	plan	0.035714
økonomiske	hjælp	0.035714
økonomiske	i	0.026786
øve	sig	0.538462
øvelse	i	0.291667
